"O_ID";"O_CODIGO";"FECHA_PUBLICACION_IJ";"O_NOMBRE";"O_DESCRIPCION";"O_VACANTES";"EU_ID";"EM_CIF"
34919350676;af7b0e9f264cdfa4cc50d555823649;2019-01-14 00:00:00;Dependiente/a;"Multiópticas: Empresa española líder en servicios ópticos con más de 30 años de experiencia .

Selecciona dependientes para sus tiendas de Barcelona

-Jornada de 30 Horas

Disponemos de 7 tiendas en Barcelona
Empresa en Crecimiento

Buscamos:
- Personal juvenil, dinámico, con ganas de crecer 
- No necesaria Experiencia en Óptica.
- Disponibilidad Completa.

Las principales funciones entre otras serán:
- Atención al cliente y asesoramiento.
- Venta de productos ópticos.
- Otras tareas propias del puesto tales como:
Reposición de artículos, alarmar, gestión de stock y cuidar imagen de la tienda";1;26293955862;b66491382
34915312558;"46fdab8c584ee9a55f806ae4ed42b2";2019-01-14 00:00:00;Dependiente/a;"El puesto implica la gestión integral del punto de venta, con responsabilidad sobre:
* Venta y atención al cliente
* Seguimiento de clientes y presupuestos
* Control de stocks
Ofrecemos incorporación inmediata, estabilidad laboral y contrato indefinido, una vez superado el período de prueba.
Salario fijo+variable muy competitivo.
Formación inicial y continua a cargo de la empresa.

Desarrollo profesional.
 Se valorará conocimientos del sector de peluquería y estética, aunque no serían imprescindibles si el candidato/a asume el compromiso de una intensiva y permanente formación.";1;639031906;b36880136
34915020252;"41f5c697284acca88f92e2f4eaf865";2019-01-14 00:00:00;Dependiente/a;"Dependient@s y promotor@s SIN necesaria experiencia para promocionar diferentes productos de diversas campañas como:

Deportes, telefonía, productos para el hogar, productos de automoción, de alimentación...

OFRECEN:

Trabajo de larga duración e incorporación de jóvenes al mercado laboral.
Posibilidad de promoción interna. 
Actividades de ocio en equipo.

¡Inscríbete y se pondrán en contacto contigo para una primera entrevista personal! Te explicarán el proyecto y valorarán tu perfil.¡Suerte!";3;27427235442;"48614820l"
35034214430;"7d01427c754475af81c3f6d2b10835";2019-01-31 00:00:00;Dependiente/a;"Buscamos una profesional con buena presencia, actitud dinámica e orientada al cliente con experiencia en venta y atención al publico. Deberá ser capaz de realizar ventas personalizadas tanto en castellano como en ingles. Se valoraran otros idiomas.
Horario flexible en jornada completa desde el 15/03 al 15/09, capacidad de adaptarse y que le apasione la moda. 
Abstenerse personas que no cumplan dichos requisitos. Importante que resida en Marbella.
Retribución según valía, comisiones en función de las ventas.";1;19212483518;b93288140
34915959638;ace921dbf648c6b0139e32f77375ea;2019-01-14 00:00:00;Dependiente/a;"Dependiente para tienda especializada en el sector de la construcción. Imprescindible experiencia demostrable en ferretería, almacén de materiales o secciones similares en grandes superficies.
Se busca persona con aptitudes comerciales contrastables, con iniciativa y don de gentes para trabajar en empresa consolidada.
residente en Palma o alrededores";1;34321024914;a07069230
35037900518;"9ff290a7f2449ba5324558879eafb1";2019-01-31 00:00:00;Dependiente/a;"Sientes pasión por el mundo de la moda? ¿Te gustaría formar parte de un equipo joven, dinámico y con ganas de trabajar? ¿Quieres crecer y hacer carrera profesional con nosotros?

En LEMON & LULU estamos buscando gente como tú, con gusto por la moda, una actitud muy comercial, y sobretodo, un asesoramiento al cliente inmejorable para que cada experiencia de compra sea única.

Buscamos VENDEDORES con experiencia en el sector retail, con conocimientos de visual y orientados a la consecución de objetivos. Además deben ser dinámicos, comerciales y con ganas de promocionar para una de nuestras tiendas, ubicadas en IRUN y RENTERIA.

Si crees que eres el perfil adecuado para formar parte de nuestro equipo, Inscríbete y muy pronto nos pondremos en contacto contigo.";2;10726100408;b20884300
34923516356;"89b6a5e29b4c26afa35d01612acf8c";2019-01-14 00:00:00;Dependiente/a;"Noitebela, es una empresa experta en equipos de descanso y decoración. 
Durante más de 15 años ofrecemos un descanso único y garantizado a nuestros clientes.
Nuestros colchones y una amplia gama de artículos de descanso y decoración, son fabricados cuidando hasta el más mínimo detalle. Para nosotros, lo importante es el cliente. 

Por ello, buscamos a una persona responsable, proactiva, con excelentes habilidades interpersonales, de negociación y comunicación. Acostumbrada a trabajar de forma autónoma y a trabajar de cara al público. La venta personalizada es lo importante.
Se valorará positivamente experiencia previa en la venta de colchones o similares.

Las funciones:
- Atención al cliente de forma personalizada.
- Colocar y reponer mercancía en tienda.
- Cumplir con las políticas y procedimientos de venta.
- Mantener la tienda limpia y organizada.
- Colocación y decoración de tienda y escaparates.
- Actualización de Redes Sociales.

¿Estás preparado/a para crecer con nosotros?

¿Qué ofrecemos?
Contrato inicial de tres meses a jornada completa, con posibilidad REAL de incorporación definitiva.
De lunes a viernes de 10:00 a 14:00 y de 16:30 a 20:30 y sábados de 10:00 a 14:00.
Salario según Convenio Colectivo.

Así es, buscamos a una persona con interés de ser encargada de tienda en un futuro.";1;34923506086;"34929558x"
35008919758;"559088ad854987ab2f48b38780fdbf";2019-01-28 00:00:00;Dependiente/a;"DEPENDIENTE/A en Tienda de ropa y accesorios para motos y motoristas. 

Pensamos en una persona con amplia experiencia en tiendas, que hable inglés y preferiblemente también catalán.

El trabajo diario incluye la atención al público, la verificación del stock, cuidado y mantenimiento de la tienda, gestión de pedidos on line, recepción de mercancía, asistencia a eventos y, dependiendo de la valía del candidato quizás también gestión de redes sociales, creaciones de video y otras.

Somos una empresa joven y en pleno crecimiento, por lo que cualquier afición o virtud que tengas, es posible que también pueda servirnos. Tenemos realmente muchas necesidades que cubrir.

En cualquier caso, lo que si es imprescindible en primer lugar, es que tengas experiencia en tiendas.

Nuestro cliente habitual es exigente, y va a ser importante que tengas buena presencia.";1;23165460214;b70345731
34915913268;"36bdedc66945bb913b3f7d50a63dfe";2019-01-14 00:00:00;Dependiente/a;"Si quieres trabajar en el Aeropuerto de Barcelona como Beauty Advisor  para un  prestigioso grupo de Perfumería, te estamos buscando.

El trabajo sería a  20 HORAS, 3 personas.

Es IMPRESCINDIBLE tener un nivel Fist Certificate, o B2 de Inglés.

Si no cumples los requisitos, entra en www.retouchconsulting.com y inscribete en Team Up (arriba a la derecha) para estar disponible en otras ofertas de empleo.";3;31260056914;b87749768
34922446478;e938610fea4efcb480679d209f74b5;2019-01-14 00:00:00;Dependiente/a;MERKAMUEBLE SORIA, EMPRESA DEL GRUPO BLAZQUEZ NECESITA INCORPORAR DEPENDIENTE CON EXPERIENCIA PARA SU SECCIÓN DE MUEBLES Y ELECTRODOMESTICOS;1;884639294;b42008490
34922088362;a274f16ace470ebc6be0816eeba7e9;2019-01-14 00:00:00;Dependiente/a;Se busca vendedor/a de muebles. Joven o de mediana edad, con EXPERENCIA EN VENTA DE MUEBLES. Abstenerse principiantes. Funciones: comercial con don de gentes, persona activa y dinámica, captación y venta seguimiento de los mismos, asesoramiento y seguimiento al cliente, capacidad resolutiva e iniciativa. Trabajo en equipo. Disponibilidad horaria con jornada de 30 horas semanales de lunes a sábado en horarios de mañana y tarde. (Un dia de descanso entre semana). Persona comprometida y responsable. Buena presencia. Se ofrece contrato de trabajo estable. Carnet B. Interesados mandar curriculum a atencionalcliente@mueblesdavidecor.com;1;33284146418;b19659853
34919253106;"7161a68a824582be429be823c0f3cb";2019-01-14 00:00:00;Dependiente/a;"Estamos buscando a una dependienta para panadería, jornada de 39.5 horas semanales. El horario es de domingo a viernes y sábados fiesta. Se requiere disponibilidad absoluta e inmediata. 

El puesto es para cubrir una baja de maternidad, 9 meses de trabajo aproximadamente.

El puesto de trabajo implica : atención al cliente, cobrar, recepción de pedidos, reponer y ordenar tienda, atención telefónica, control del horno de pan, manipulación de alimentos y otras tareas propias de dependienta de panadería.";1;32173054894;"47277132b"
35034951642;c6d87adc97479b92a179b216c8d38c;2019-01-31 00:00:00;Dependiente/a;"QUILIS, empresa especializada en venta  de piscinas, spas, saunas y sanitarios, precisa dependienta en tienda para la atencion al publico, trabajos administrativos, ejecución de presupuestos, gestion de cobros,
imprescindible Ingles o  Aleman.
Experiencia en contrucción minima 2 años.";1;27190165058;b57121659
34918056736;"22a2fb74b44fbba916f83fea06800b";2019-01-14 00:00:00;Dependiente/a;"Buscamos dependientes para trabajar el fin de semana en tiendas TEA SHOP del C.C. PLAZA NORTE en San Sebastián de los Reyes.

Las tareas principales del puesto son:
* Atención al cliente
* Degustaciones y acciones promocionales								
* Mantenimiento de las instalaciones
* Manipulación de producto

Se ofrece sueldo fijo (14 pagas) + variables mensuales por objetivos de tienda.
La 1ª semana se realiza jornada completa para la formación inicial de la empresa.
Se requiere disponibilidad para ampliar jornada en Navidad y vacaciones.";1;10571718934;b59341883
34698219248;d2a0f2367245cfae6bf3f009fbfac8;2019-01-31 00:00:00;Dependiente/a;"Centro Dietético tu salud es natural necesita incorporar a su equipo en Tolosa Asesor/a de Herbolario con conocimientos nutrición y fitoterapía para incorporación inmediata.
Buscamos personas activas, con experiencia en atención al cliente para asesorar sobre nuestros servicios/productos y que le apasione el mundo natural.
Se valorará formación y estudios junto con la experiencia.

Ofrecemos:
- Entrar a formar parte del equipo de una de las empresas pioneras en el sector de la herbodietetica con más de 40 años de experiencia.
- Formación continua del sector.
- Contrato de seis meses con opción de contrato indefinido.
- Jornada completa y adecuación de horarios.";1;28504946362;b09498148
34878481654;"1970312afd4c01852b861453e31deb";2019-01-08 00:00:00;Dependiente/a;"Buscas trabajo,amas la moda y te gustaría trabajar a gusto con gran equipo y buen ambiente trabajo?
Si tienes experiencia como SEGUNDA RESPONSABLE en tienda y además te encanta el trato con el público no dudes en hacernos llegar tu cv.

Buscamos para nuestra tienda de la zona del Corredor de Henares, un perfil muy especifico, que cuadre con nuestro espíritu Hug & Clau, imprescindible don de gentes, afable, con carisma, buena compañera y requetebuena persona. Es prioritario para nosotros el ambiente en las tiendas y poder ofrecer una experiencia de compra especial al cliente, y para eso buscamos gente especial.

¿Te unes a nuestro bonito equipo Hug & Clau?";1;19190117928;b86843109
34937253584;"0a93a67e3f4fc9b6d8475e8e19aac1";2019-01-16 00:00:00;Dependiente/a;Se precisa dependiente muy comercial para tienda de cosmética. JORNADA COMPLETA Y PARTIDA. Los sábados se trabaja. Imprescindible residir en Terrassa. Asegurado según convenio. Experiencie en cosmética imprescindible. Muy comercial y dedicación TOTAL!;1;31573586970;b65736811
34937400676;b9037b6f4b41e28ce99814e730670d;2019-01-16 00:00:00;Dependiente/a;"Rossellimac es una cadena líder en distribución Apple Premium, Experta en Soluciones Educativas y Servicios Técnicos Apple.
Cada vez más personas descubren Apple y visitan nuestros centros buscando incorporar nuestros productos y servicios a su día a día.

¡Y buscamos a alguien como tú!
Porque eres una persona motivada, dinámica, buen comunicador, el cliente para ti es una prioridad y sobre todo eres un apasionado de los productos Apple y su filosofía.

¿Qué es para nosotros un Especialista Apple?

- Es un EXPERTO: Que conoce los productos Apple en profundidad y es capaz de transmitir los beneficios que pueden aportar en el día a día.
- Es un ASESOR: Que aconseja a nuestros clientes y les ayuda a conocer mejor los productos Apple y como sacarles el máximo partido.
- Es un REPRESENTANTE: Que personifica nuestra imagen y filosofía ante los clientes y es capaz de dar un trato excepcional en un entorno dinámico, ofreciendo a los usuarios una experiencia única.

¿Qué te ofrecemos?

- Un ambiente dinámico y joven en el que cada día sea un nuevo reto.
- Certificaciones y formación Apple. Serás el primero en conocer los nuevos productos, tecnologías e iniciativas.
- Seguro médico privado.
- Plan de incentivos.

¿Qué necesitamos?

- Interés y curiosidad sobre tecnología de consumo, especialmente en la marca Apple.
- Habilidad de trato con el cliente, empatía y capacidad de comunicación.
- Capacidad de aprendizaje sobre productos tecnológicos avanzados.
- Cuidado del detalle y autoexigencia.
- Flexibilidad horaria.


EN ROSSELLIMAC TU TALENTO MARCA LA DIFERENCIA.";1;9862807496;b18464826
34943193620;"0f70a78e894d47b089ccfbe5dae84a";2019-01-17 00:00:00;Dependiente/a;"Se requiere Dependiente para nueva apertura de tienda de Compra.

Venta enfocada a la electrónica de consumo (móviles, tablets, portátiles, videojuegos...etc). 

Buscamos personas que mínimo tengan experiencia de un año en tiendas de compra-venta.

Se ofrece jornada completa, buen salario + bonificaciones.";2;18376524868;"53330394h"
34945441060;c3e1727cd5410b82678613704b68c8;2019-01-17 00:00:00;Dependiente/a;"Es una parafarmacia que situada en Barcelona centro. Necesitamos una dependienta que tenga experiencia de cajera y habla inglés. incorporación inmediata
Trabaja desde Sabado a Domingo. Jornada Parcial. Salario 400 euros/mes";1;31262993878;b24702201
35100175410;"0c8cc253ac4e11ba5c6ff65be2168e";2019-02-11 00:00:00;Dependiente/a;"Ferretería de Lleida busca personal para departamento de menaje y caja.
Se requiere persona dinámica, con actitud activa y con ganas de formar parte de un equipo de trabajo en crecimiento.

Entre las funciones del puesto de trabajo se encuentra la atención al cliente, reposición de tienda, control de stock, gestión de existencias y expediciones, organización y control con el total del equipo de la parte de almacén, entre otras";1;10494156466;a25217134
35100037276;"2a832f090249a1ac44e51a35d549fe";2019-02-11 00:00:00;Dependiente/a;"Se precisa:
Dependiente/a de Zapatería Infantil para tienda en Alcoi.

Se requiere experiencia como dependiente/a.
Disponibilidad inmediata y residir en la zona.";1;21740322922;b98630171
35102690690;"73e0a49b984a28a6e206b3e209515d";2019-02-11 00:00:00;Dependiente/a;"Buscamos buenos vendedores para trabajar en stands de cosméticos de alta gama. Gente seria y muy motivada a trabajar que quiera un trabajo estable, donde se puede crecer a nivel personal y económico. 
 El trabajo incluye:
- Abordaje de clientes que circulan en cercanía del stand en el centro comercial. 
- Realización de demostraciones constantes de productos faciales para el cuidado de la piel. 
- Cierre de venta.
- fidelización de clientes.
- Mantenimiento de limpieza y orden en el stand.
- Control de stock, apertura y cierre de caja. 

Jornada (por favor, lee con atencion y aplica a nuestra oferta solo si puedes cumplir con las condiciones)
Jornada de 30h semanales, 5 días de LUNES A DOMINGO (días libres generalmente entre semana). turnos rotativos (mañanas o tardes). 
Salario fijo 800 euros mas altas comisiones por objetivos!

Requisitos:
Experiencia en ventas (y captación de clientes)
Disponibilidad horaria de tardes y fines de semana 
Buena imagen 
habilidades comerciales 
seriedad y profesionalismo";5;33257779320;b87931549
35102856784;b0bef7c4ff41b8b34070d03e528c42;2019-02-11 00:00:00;Azafato/a de eventos;"Multinacional energetica lider en el sector , incicia un NUEVO proyecto con su primer STAND en el MAX CENTER y precisa de 3 puestos vacantes para promocionar y representar la marca . 

 Se precisa : 
*Experiencia en promociones 
*Don de Gentes 
*Trabajo en equipo
*Disponibilidad inmediata y completa 


Se ofrece : 
*Contrato laboral , fijo + incentivos 
*Plan de desarrolo
*Estabilidad laboral (no se trata de una promocion esporádica)
*Buen ambiente laboral";3;27175910318;b98800386
34934425894;"10286790324f37a5096fc8b418b68f";2019-01-16 00:00:00;Dependiente/a;"Precisamos personal para autoservicio de cosmetica.
Imprescindible:
-Residir en la zona.
-Vehículo propio.
-Experiencia  venta al público.
-Buena presencia.

Jornada completa continua de lunes a viernes en turnos rotativos de mañana y tarde.
Trabajo estable.";1;10858435646;b79022364
34948858034;"24cc1dc6424fb4838c66a64f614fda";2019-01-17 00:00:00;Dependiente/a;"BUREAU VALLÉE IGUALADA. Necesita dependienta a jornada completa.

Imprescindible experiéncia demostrable en atención al cliente, implantación y gestión de tiendas, que sea responsable, organizada y dinámica.

Se valoraran conocimientos en material de oficina, escolar, copisteria y informática, así como haber trabajado en el sector del autoservicio. Se ofrece salario segun convenio y formación a cargo de la empresa.";1;28425069558;b66616293
32748344318;ec34b2f817436fa16af0da4f9d5c57;2019-01-17 00:00:00;Dependiente/a;EUREKA ELECTRODOMESTICOS SELECCIONA DEPENDIENTES PARA LA PROXIMA APERTURA DE SU NUEVA TIENDA EN LA CIUDAD DE AVILA EN POLIGONO INDUSTRIAL LAS HERVENCIA II CALLE JORGE RUIZ DE SANTAYANA;1;7720538560;b42184762
34918577638;bdd67686a34a429e32630b913f4700;2019-01-14 00:00:00;Dependiente/a;"Se precisa para la incorporación inmediata de dependiente/a, para pastelería/cafetería en la zona de Carabanchel, cuatro vientos.

Turno completo.

Imprescindible experiencia previa.";1;29917091748;"50162667n"
34889972888;abbb98cf734cc98bd8e3680f62ea87;2019-01-31 00:00:00;Dependiente/a;"El faro de los tres mundos, juguetería y librería infantil  busca Dependient@ para su punto de venta en Santiago de Compostela. Rúa Doutor Teixeiro. 

Para presentarte al proceso de selección no olvides que buscamos gente con pasión por los cuentos y los juguetes educativos y que sobre todo disfrute vendiendo a través del asesoramiento a nuestros clientes, incluido los sábados.

Cuidamos los detalles, incluido la forma de empaquetar nuestros productos.

No te olvides que la flexibilidad es imprescindible y sobre todo las ganas de aprender. Nos ponemos objetivos y nos gusta mucho trabajar en equipo .

Imprescindible experiencia mínimo en Atención al Cliente de 3 años. Muy valorable carta de presentación detallada.

El faro te ofrece un proyecto estable a medio y largo plazo y formación en el área de venta y de producto, así como en los procesos de organización de un punto de venta.";1;15510377372;b27415736
35038139310;"1e555926544974a3ecc59457cb6d8c";2019-01-31 00:00:00;Dependiente/a;"CENTREGRÀFIC EQUIPAMENTS
(DISTRIBUÏDOR APPLE A MANRESA)

- Busquem dependent/a per botiga de tecnologia i productes Apple a jornada complerta

- Si t'agraden les vendes, parlar, explicar, conèixer el producte que vens i assessorar el client, aquest és el teu lloc de treball.
- Busquem persones alegres, dinàmiques, amb vocació de servei i capacitat de treball en equip.
- Són necessaris coneixements bàsics de productes Apple i sistemes operatius iOS & Mac OSX
- Hi haurà formació a càrrec de l'empresa
- L'horari serà jornada complerta amb horari partit";1;8887102024;b64982507
34880984286;"654ff7eef141809434833d91fda92d";2019-01-08 00:00:00;Dependiente/a;"Si quieres trabajar en un conocido centro comercial de Madrid como Brand Ambassador y Beauty Adviser para un  prestigioso grupo de Cosmética, te estamos buscando.

El trabajo sería a  30 horas a la semana, por un periodo continuado en el tiempo.

Es IMPRESCINDIBLE tener un HSK 5 ó 6 de Chino, o ser Chino Nativo

Si no cumples los requisitos de esta oferta, inscribios entrando en Team Up, en www.retouchconsulting.com, arriba a la derecha, y os tendremos en cuenta en futuras ofertas de empleo.";1;31260056914;b87749768
34877768106;"3531be262c4f069cb231c9e9947a14";2019-01-08 00:00:00;Dependiente/a;Se precisa dependient@,joven,dinámica,responsable, para perfumería en el barrio de Gracia. El horario de trabajo sería de: Martes a viernes de : 16.30h a 20.30h y Sábados de : 10.30h-15h/ 17h-20.30h. El sueldo neto es de 500€/mes más objetivos. Se precisa disponibilidad inmediata y flexibildad en el horario para cubrir vacaciones futuras de compañeros.;1;23262917698;j66169376
34882941122;"64607e5f00457d8f2d521c25e56cc4";2019-01-08 00:00:00;Dependiente/a;"En 3INA Make Up buscamos vendedores/as para jornadas de 40 y 20 horas semanales por apertura en su Coprte Inglés de Avenida de la Libertad.

Tus funciones principales garantizar en todo momento:

- Excelente atención y servicio personalizado a nuestros clientes. 
- Consecución de los objetivos de ventas. 
- Cobros y cierre de caja.
- Organización de la tienda, gestión de stock, inventarios...
- Supervisión de visual merchandising, orden y limpieza del corner.

¿Qué perfil buscamos?

- Profesionales que les guste la venta, y el trato con el cliente.
- Experiencia mínima de 1 año en tiendas de moda, cosmética, o sectores afines, siendo valorable conocimientos básicos de maquillaje.
- Pasión por conseguir los resultados trabajando en equipo y la máxima satisfacción del cliente.
- Personas responsables, resolutivas, autónomas, organizadas, empáticas y proactivas

¿Qué ofrecemos?

- Formar parte de un equipo joven, dinámico, con un gran ambiente de trabajo.
- Formar parte de un proyecto muy ilusionante que está creciendo en España.
- Jornadas completa 30 horas semanales. Una semana de mañana y otra semana de tarde.
- Salario fijo y variable en función de objetivos.";1;31898838286;b87141305
34881264310;"0d5acc5fb141a08af5a0694f981a6f";2019-01-08 00:00:00;Dependiente/a;"Somos una empresa de distribución especializada en un novedoso concepto de electrodoméstico y multimedia Low cost. Estamos presentes en Francia, Bélgica y España, y continuamos en plena expansión nacional e internacional.
Buscamos un vendedor para nuestra tienda de Alfafar al que le apasione el comercio, las ventas, y la atención al cliente. Sus principales funciones serán:
·	Anticiparse y detectar las necesidades de los clientes. 
·	Gestión integral de la venta corta
·	Aconsejar y orientar 
·	Transmitir pasión por lo que hace
·	Propuesta de alternativas 
·	Venta adicional
·	Asegurar el cierre de la venta
·	Cross-selling";1;28457626748;b87381117
35040017776;"9d00aea87044509a9901af4b189fe3";2019-01-31 00:00:00;Dependiente/a;EMPRESA ESPECIALIZADA EN EL SECTOR DEL DESCANSO, PRECISA INCORPORAR UN/A COMERCIAL PARA SU TIENDA  SITA EN EL CENTRO COMERCIAL BILBONDO.;1;29316383818;b95814794
34882871262;ba7f13ebe54f359a5826aaef80a583;2019-01-08 00:00:00;Dependiente/a;"En 3INA Make Up buscamos vendedores/as para jornadas de 30 y 20 horas semanales por crecimiento epara su apertura en el Corte Ingles de Paseo Zorrilla.

Tus funciones principales garantizar en todo momento:

- Excelente atención y servicio personalizado a nuestros clientes. 
- Consecución de los objetivos de ventas. 
- Cobros y cierre de caja.
- Organización de la tienda, gestión de stock, inventarios...
- Supervisión de visual merchandising, orden y limpieza del corner.

¿Qué perfil buscamos?

- Profesionales que les guste la venta, y el trato con el cliente.
- Experiencia mínima de 1 año en tiendas de moda, cosmética, o sectores afines, siendo valorable conocimientos básicos de maquillaje.
- Pasión por conseguir los resultados trabajando en equipo y la máxima satisfacción del cliente.
- Personas responsables, resolutivas, autónomas, organizadas, empáticas y proactivas

¿Qué ofrecemos?

- Formar parte de un equipo joven, dinámico, con un gran ambiente de trabajo.
- Formar parte de un proyecto muy ilusionante que está creciendo en España.
- Jornadas completa 30 horas semanales. Una semana de mañana y otra semana de tarde.
- Salario fijo y variable en función de objetivos.";1;31898838286;b87141305
34896712442;cd10d814bf46b990fe2ca3e781bafe;2019-01-10 00:00:00;Azafato/a de eventos;"Empresa líder en el sector de la promoción de gran variedad de productos y servicios de energía,busca gente para incorporación inmediata en nuestro sector en la provincia de Málaga.Para informar de las diferentes opciones disponibles para conseguir la eficiencia energética. Su función consistiría en la información al cliente para que él seleccione entre las diferentes posibilidades.
Nuestro trabajo consiste, en colaboración con las empresa mas importantes del sector a nivel nacional, en realizar asesoramientos personalizados a cada cliente para lograr una mayor eficiencia energética en su negocio o domiciio.
La principal tarea es asesorar al cliente y no la venta.";10;12940134372;b65515900
34884256704;"878a1f2ec2495d8719986c1ee0c6e8";2019-01-08 00:00:00;Dependiente/a;Dependiente/a de tienda de moda masculina. Las funciones asignadas será, entre otras, la de recepción y reposición de producto en tienda, perfilado y escaparates, atención, asesoramiento y venta a clientes y apertura y cierre de caja.;1;30373310758;b86681319
34883699398;cf324619fa4f78b89c7b9bb0dbdad7;2019-01-08 00:00:00;Dependiente/a;"En 3INA Make Up buscamos vendedores/as para jornadas de 40 y 20 horas semanales por apertura en su Corte Inglés de Sagasta.

Tus funciones principales garantizar en todo momento:

- Excelente atención y servicio personalizado a nuestros clientes. 
- Consecución de los objetivos de ventas. 
- Cobros y cierre de caja.
- Organización de la tienda, gestión de stock, inventarios...
- Supervisión de visual merchandising, orden y limpieza del corner.

¿Qué perfil buscamos?

- Profesionales que les guste la venta, y el trato con el cliente.
- Experiencia mínima de 1 año en tiendas de moda, cosmética, o sectores afines, siendo valorable conocimientos básicos de maquillaje.
- Pasión por conseguir los resultados trabajando en equipo y la máxima satisfacción del cliente.
- Personas responsables, resolutivas, autónomas, organizadas, empáticas y proactivas

¿Qué ofrecemos?

- Formar parte de un equipo joven, dinámico, con un gran ambiente de trabajo.
- Formar parte de un proyecto muy ilusionante que está creciendo en España.
- Jornadas completa 30 horas semanales. Una semana de mañana y otra semana de tarde.
- Salario fijo y variable en función de objetivos.";1;31898838286;b87141305
34877979438;"7dba0ce2ef46498b354f549b48c8d9";2019-01-08 00:00:00;Dependiente/a;"Buscas trabajo,amas la moda y te gustaría trabajar a gusto con gran equipo y buen ambiente trabajo?
Si tienes experiencia como segunda responsable en tienda  y además te encanta el trato con el público no dudes en hacernos llegar tu cv.

Buscamos para nuestra tienda de CC Plaza Río 2, un perfil muy especifico, que cuadre con nuestro espíritu Hug & Clau, imprescindible don de gentes, afable, con carisma, buena compañera y requetebuena persona. Es prioritario para nosotros el ambiente en las tiendas y poder ofrecer una experiencia de compra especial al cliente, y para eso buscamos gente especial.


¿Te unes a nuestro bonito equipo Hug & Clau?";1;19190117928;b86843109
34879362886;"4ca2deeb934b079b289eb7e188357f";2019-01-08 00:00:00;Dependiente/a;"Atención al público. El candidato debe asimilar y ejecutar las políticas de venta y fidelización del cliente. Asesoramiento e información sobre las propiedades de los productos. 
Gestión de stock, desarrollar las directrices técnicas y políticas de stock en el mantenimiento, orden y ubicación de los productos tanto expuestos como en el almacén.
Formación. Asimilar, desarrollar y ampliar los conocimientos en las áreas propuestas.";1;2433728406;"14611591j"
35036038854;f10acd930341fdb1b6d7ba9d38f1fe;2019-01-31 00:00:00;Dependiente/a;"Es busca noi/a preferentment entre 25 i 35 anys d'edat, amb coneixements tècnics dels terminals actuals de telefonia mòbil i experiència en vendes i atenció al client.
Català i castellà perfectes. Es valoraràn altres idiomes.
Horari comercial de dilluns a dissabte.
Disponibilitat per desplaçar-se a altres poblacions per posibles substitucions.
Incorporació inmediata.";1;33999814196;b67178731
34892341104;"6b941bc40147a7a6c194c35fd05c4f";2019-01-09 00:00:00;Dependiente/a;"DEPENDIENTA/E

**Buscamos profesionales con experiencia de al menos 1 año en puestos similar en el Sector . 
**Disponibilidad horaria.
**Buena atención hacia el cliente .

El horario y el sueldo se ultimarán en entrevista con la empresa.";1;11025624710;b91652867
34886270580;b299d85a914643b9f5a8df97f7d363;2019-01-09 00:00:00;Dependiente/a;"Se precisa dependiente/a de Joyería y Relojería en Centro Comercial Splau. 

Se valora positivamente el conocimiento del sector o experiencia cara al público.";1;2188278696;b60936358
34892252590;"47a5c4992c4cf68dce93a303a642b7";2019-01-09 00:00:00;Dependiente/a;"PARFOIS es una marca de complementos de moda para mujer, que desde su nacimiento en Oporto en 1994 se ha convertido en una marca líder en el mundo de los accesorios y la bisutería.

Parfois se caracteriza por una constante renovación en sus colecciones y un producto vivo, en constante búsqueda de las nuevas tendencias y gustos de la mujer actual.

Con mas de 700 tiendas, en todo el mundo somos una empresa orientada hacia el futuro con un osado proyecto de crecimiento y expansión; buscamos Dependientas para Murcia, con:

- Experiencia en el cargo en tiendas de Moda;
- Conocimientos de Ingles y de Informática a nível de usuario;
- Pasión por la Moda y habilidades comerciales;
- Sentido de responsabilidad y gusto por alcanzar objetivos;
- Espíritu de equipo.";3;8488296616;b73615262
34889076696;b0c879887d4b22b2124a907b2dfb79;2019-01-09 00:00:00;Dependiente/a;"JEFE DE EQUIPO - COMPAÑÍA DE SEGUROS DE DECESOS

Funciones:
Selección y formación de equipo comercial.
Gestión equipo comercial.
Acompañamiento equipo comercial.
Ventas propias.
Se valorara la aportación de equipo comercial.

Requisitos:
2 años de experiencia en la venta de seguros.


Formación:
Bachillerato.
Formación en seguros.

Condiciones económicas:
Contrato laboral indefinido.
Salario bruto: 18.000.-€ en 12 pagas.
Retribución variable + incentivos + campañas venta + viaje de incentivos.";1;31123993312;b26520544
34889972888;abbb98cf734cc98bd8e3680f62ea87;2019-01-09 00:00:00;Dependiente/a;"El faro de los tres mundos, juguetería y librería infantil  busca Dependient@ para su punto de venta en Santiago de Compostela. Rúa Doutor Teixeiro. 

Para presentarte al proceso de selección no olvides que buscamos gente con pasión por los cuentos y los juguetes educativos y que sobre todo disfrute vendiendo a través del asesoramiento a nuestros clientes, incluido los sábados.

Cuidamos los detalles, incluido la forma de empaquetar nuestros productos.

No te olvides que la flexibilidad es imprescindible y sobre todo las ganas de aprender. Nos ponemos objetivos y nos gusta mucho trabajar en equipo .

Imprescindible experiencia mínimo en Atención al Cliente de 3 años. Muy valorable carta de presentación detallada.

El faro te ofrece un proyecto estable a medio y largo plazo y formación en el área de venta y de producto, así como en los procesos de organización de un punto de venta.";1;15510377372;b27415736
